drug_id,smiles,hsa_id
D01453,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O,hsa10846
D01453,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O,hsa5145
D01453,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O,hsa5151
D01453,Cn1c(=O)c2c(ncn2C)n(C)c1=O.O,hsa5291
D09033,C=CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,hsa5530
D09033,C=CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,hsa5532
D09033,C=CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,hsa5533
D06612,CC(=O)O.CC1NC(=O)C2CCCN2C(=O)C(CC(N)=O)NC(=O)C2CSSCC(N)C(=O)NC3CSSCC(NC1=O)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)O)CSSCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCC(=O)O)NC3=O)C(=O)N2,hsa2984
D00029,O=C(O)CCCCC1SCC2NC(=O)NC21,hsa5091
D00029,O=C(O)CCCCC1SCC2NC(=O)NC21,hsa64087
D00029,O=C(O)CCCCC1SCC2NC(=O)NC21,hsa3141
D00029,O=C(O)CCCCC1SCC2NC(=O)NC21,hsa56922
D00029,O=C(O)CCCCC1SCC2NC(=O)NC21,hsa5095
D00029,O=C(O)CCCCC1SCC2NC(=O)NC21,hsa5096
D00029,O=C(O)CCCCC1SCC2NC(=O)NC21,hsa31
D00029,O=C(O)CCCCC1SCC2NC(=O)NC21,hsa32
D00029,O=C(O)CCCCC1SCC2NC(=O)NC21,hsa686
D03023,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,hsa1595
D10431,O=c1[nH]cnc2c(CN3CC(O)C(CO)C3)c[nH]c12,hsa4860
D11191,CC=C(C)C(=O)OC1C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C2C(C)(C)C12OC(=O)C(C)CC,hsa5578
D11191,CC=C(C)C(=O)OC1C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C2C(C)(C)C12OC(=O)C(C)CC,hsa5579
D11191,CC=C(C)C(=O)OC1C(C)C2(O)C(C3OC3(CO)C(O)C3(O)C(=O)C(C)=CC32)C2C(C)(C)C12OC(=O)C(C)CC,hsa5582
D04245,Cl.O=c1[nH]cnc2c(C3NC(CO)C(O)C3O)c[nH]c12,hsa4860
D08107,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccc2n1Cc1ccccc1,hsa7941
D02168,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,hsa7150
D02168,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,hsa116447
D02168,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,hsa7156
D02168,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,hsa8940
D10104,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1.CS(=O)(=O)O,hsa673
D11434,CS(=O)(=O)O.Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2C2CCCCN(C(=O)C=CCN(C)C)C2)ccn1.O.O.O,hsa1956
D08352,Cl.N=C(N)NC(=N)NCCc1ccccc1,hsa5562
D08352,Cl.N=C(N)NC(=N)NCCc1ccccc1,hsa5563
D01136,NCC1CCC(C(=O)O)CC1,hsa5340
D01136,NCC1CCC(C(=O)O)CC1,hsa5328
D01715,CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC,hsa231
D01720,CCC(C)(C)c1ccc(CC(C)CN2CC(C)OC(C)C2)cc1.Cl,hsa6713
D11251,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,hsa1956
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa5140
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa50940
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa5136
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa5153
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa5137
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa5138
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa10846
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa5139
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa5141
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa5142
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa5143
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa5144
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa5150
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa27115
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa8622
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa5151
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa142
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa81502
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa3066
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa8654
D06103,Cn1c(=O)c2[nH]cnc2n(C)c1=O.O,hsa26140
D09020,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,hsa5141
D09020,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,hsa5142
D09020,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,hsa5143
D09020,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,hsa5144
D11274,OC(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)(C(F)(F)F)C(F)(F)F,hsa2977
D11274,OC(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)(C(F)(F)F)C(F)(F)F,hsa2982
D11274,OC(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)(C(F)(F)F)C(F)(F)F,hsa2983
D01061,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC.Cl.O.O.O,hsa7150
D01061,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC.Cl.O.O.O,hsa116447
D01061,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC.Cl.O.O.O,hsa7156
D01061,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC.Cl.O.O.O,hsa8940
D09733,CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,hsa1956
D09733,CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,hsa2064
D09733,CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,hsa2066
D00142,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,hsa1719
D00142,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,hsa200895
D00142,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,hsa7298
D00142,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,hsa471
D10450,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O.Cl,hsa238
D10224,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,hsa3791
D10224,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,hsa4233
D07231,Cc1cc(=O)[nH]c(=S)[nH]1,hsa7173
D05999,N.Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,hsa1719
D05999,N.Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,hsa200895
D05819,Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,hsa3815
D05819,Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,hsa2322
D05819,Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,hsa3791
D07752,C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1,hsa1595
D04914,COC1CC(C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,hsa7155
D04914,COC1CC(C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,hsa7153
D01582,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa5743
D01582,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,hsa5742
D03763,CC(CSC(=O)C(C)(C)C)C(=O)N(CC(=O)O)C1CCCC1,hsa1636
D09865,Cl.S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1,hsa3815
D09865,Cl.S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1,hsa4233
D09865,Cl.S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1,hsa558
D08631,COc1cc2c(cc1OC)C1CC(N)C(N3CC(CF)CC3=O)CN1CC2,hsa1803
D02321,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,hsa7153
D02321,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,hsa7155
D10423,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,hsa5156
D10423,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,hsa5159
D10423,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,hsa2321
D10423,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,hsa6714
D10423,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,hsa9212
D10423,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,hsa6795
D10423,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,hsa6790
D00625,OCCN1CC(O)C(O)C(O)C1CO,hsa8972
D00625,OCCN1CC(O)C(O)C(O)C1CO,hsa2548
D00625,OCCN1CC(O)C(O)C(O)C1CO,hsa23193
D00625,OCCN1CC(O)C(O)C(O)C1CO,hsa2595
D00625,OCCN1CC(O)C(O)C(O)C1CO,hsa279
D06062,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,hsa43
D06084,CCN(CC)CCOc1ccc(Cc2ccccc2)cc1.Cl,hsa5243
DB00534,COC(CNC(N)=O)C[Hg]Cl,hsa7915
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5140
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa50940
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5136
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5153
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5137
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5138
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa10846
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5139
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5141
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5142
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5143
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5144
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5150
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa27115
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa8622
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5151
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5147
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5148
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5149
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa5152
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa8654
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa142
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa81502
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa3066
D01712,CC(=O)[O-].Cn1c(=O)c2[nH]cnc2n(C)c1=O.[Na+],hsa26140
D05181,CC(=O)Oc1ccccc1C(=O)[O-].CC(=O)Oc1ccccc1C(=O)[O-].[AlH3+3].[OH-],hsa5742
D05181,CC(=O)Oc1ccccc1C(=O)[O-].CC(=O)Oc1ccccc1C(=O)[O-].[AlH3+3].[OH-],hsa5743
D00829,Cl.NCCCC(N)(C(=O)O)C(F)F.O,hsa4953
D08556,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,hsa5530
D08556,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,hsa5532
D08556,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,hsa5533
D08556,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,hsa2280
DB09343,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,hsa1890
D07338,CC(C)NNC(=O)COc1ccc(Cl)cc1,hsa4129
D07338,CC(C)NNC(=O)COc1ccc(Cl)cc1,hsa4128
D07791,CNCCCN1c2ccccc2CCc2ccccc21,hsa6609
D00880,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O,hsa1595
D01862,O=C([O-])CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Ca+2],hsa3156
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa3791
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa2322
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa3815
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa2260
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa5979
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa7010
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa5156
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa25
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa2263
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa2264
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa6714
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa3932
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa613
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa4067
D09950,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,hsa2261
D11452,Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,hsa8569
D11452,Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,hsa2872
D08878,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)OC(=O)C(C)N)c(C)c34)ccc2[nH]1,hsa2260
D08878,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)OC(=O)C(C)N)c(C)c34)ccc2[nH]1,hsa3791
DB00855,NCC(=O)CCC(=O)O,hsa210
DB01131,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,hsa1719
D05900,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,hsa495
D05900,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,hsa496
DB00118,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,hsa102724560
DB00118,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,hsa875
DB00118,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,hsa262
DB00118,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,hsa4144
DB00118,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,hsa27232
DB00118,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,hsa4143
DB00118,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,hsa1312
DB00118,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,hsa23070
DB00118,C[S+](CCC(N)C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,hsa57412
DB04838,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,hsa1066
D03720,Cn1cncc1C(N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,hsa2342
D03720,Cn1cncc1C(N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,hsa2339
D08524,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,hsa2324
D08524,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,hsa5894
D08524,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,hsa3791
D08524,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,hsa673
D08524,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,hsa2322
D08524,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,hsa5159
D08524,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,hsa3815
D08524,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,hsa2260
D08524,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,hsa5979
D08524,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,hsa2321
D08364,CCCC[c-]1c(=O)n(-c2ccccc2)n(-c2ccccc2)c1=O.[Na+],hsa5742
D08364,CCCC[c-]1c(=O)n(-c2ccccc2)n(-c2ccccc2)c1=O.[Na+],hsa5743
D00050,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,hsa55312
D00050,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,hsa645
D03136,CCC(C)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1)C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)O,hsa2147
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1543
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1544
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1545
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1548
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1549
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1551
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1553
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1555
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1557
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1558
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1559
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1562
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1565
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1571
D01425,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,hsa1572
