drug_id,hsa_id
D01071,hsa2562
D01071,hsa2561
D01071,hsa2563
D01071,hsa2564
D01071,hsa2565
D01071,hsa2566
D01071,hsa2567
D01071,hsa2568
D01071,hsa55879
D01071,hsa1139
D01071,hsa2891
D01071,hsa2898
D01071,hsa1137
D04061,hsa1137
DB00599,hsa1139
DB00599,hsa2898
DB00599,hsa2891
DB00599,hsa1137
DB00599,hsa2554
DB00599,hsa2555
DB00599,hsa2556
DB00599,hsa2557
DB00599,hsa2558
DB00599,hsa2559
D01969,hsa775
D01969,hsa776
D01969,hsa778
D01969,hsa779
D00545,hsa2890
D00545,hsa2741
D00545,hsa1137
D00545,hsa1141
D00545,hsa2554
D00545,hsa2555
D00545,hsa2556
D00545,hsa2557
D00545,hsa2558
D00545,hsa2559
D00545,hsa2560
D00545,hsa2561
D00545,hsa2562
D00545,hsa2563
D00545,hsa2564
D00545,hsa2565
D00545,hsa2566
D00545,hsa2567
D00545,hsa2568
D00545,hsa55879
D00545,hsa3736
D00545,hsa2569
D06396,hsa3359
D06396,hsa285242
D06396,hsa200909
D06396,hsa170572
D06396,hsa9177
D01243,hsa6323
D01243,hsa6326
D01243,hsa6328
D01243,hsa6329
D01243,hsa6331
D01243,hsa6334
D01243,hsa6335
D01243,hsa6336
D01243,hsa11280
D01243,hsa8645
DB06701,hsa6531
DB06701,hsa6532
DB06701,hsa6530
D08114,hsa1136
D00737,hsa6323
D00737,hsa6326
D00737,hsa6328
D00737,hsa6329
D00737,hsa6331
D00737,hsa6334
D00737,hsa6335
D00737,hsa6336
DB00243,hsa775
DB00243,hsa776
DB00243,hsa778
DB00243,hsa779
DB00243,hsa782
DB00243,hsa783
DB00243,hsa784
DB00243,hsa785
DB00243,hsa6334
DB00243,hsa3770
DB00243,hsa55800
DB00243,hsa6331
DB00243,hsa6324
DB00243,hsa6327
DB00243,hsa11280
DB00243,hsa6335
DB00243,hsa3761
DB00243,hsa6329
DB00243,hsa6330
DB00243,hsa3759
DB00243,hsa6332
DB00243,hsa6326
DB00243,hsa3768
DB00243,hsa6323
DB00243,hsa6336
DB00243,hsa6328
DB11901,hsa2554
DB11901,hsa2555
DB11901,hsa2556
DB11901,hsa2557
DB11901,hsa2558
DB11901,hsa2559
DB11901,hsa2560
DB11901,hsa2561
DB11901,hsa2562
DB11901,hsa2563
DB11901,hsa2564
DB11901,hsa2565
DB11901,hsa2566
DB11901,hsa2567
DB11901,hsa2568
DB11901,hsa55879
D00714,hsa2554
D00714,hsa2555
D00714,hsa2556
D00714,hsa2557
D00714,hsa2558
D00714,hsa2559
D00714,hsa2560
D00714,hsa2562
D00714,hsa2561
D00714,hsa2563
D00714,hsa2564
D00714,hsa2565
D00714,hsa2566
D00714,hsa2567
D00714,hsa2568
D00714,hsa55879
D00714,hsa1139
D00714,hsa2891
D00714,hsa2898
D00714,hsa1137
D01279,hsa2554
D01279,hsa2555
D01279,hsa2556
D01279,hsa2557
D01279,hsa2558
D01279,hsa2559
D01279,hsa2560
D01279,hsa2562
D01279,hsa2561
D01279,hsa2563
D01279,hsa2564
D01279,hsa2565
D01279,hsa2566
D01279,hsa2567
D01279,hsa2568
D01279,hsa55879
D07328,hsa2554
D07328,hsa2555
D07328,hsa2556
D07328,hsa2557
D07328,hsa2558
D07328,hsa2559
D07328,hsa2560
D07328,hsa2562
D07328,hsa2561
D07328,hsa2563
D07328,hsa2564
D07328,hsa2565
D07328,hsa2566
D07328,hsa2567
D07328,hsa2568
D07328,hsa55879
DB14487,hsa2741
D02632,hsa3359
D02632,hsa285242
D02632,hsa200909
D02632,hsa170572
D02632,hsa9177
D08892,hsa775
D08892,hsa776
D08892,hsa778
D08892,hsa779
D09569,hsa3785
D09569,hsa3786
D09569,hsa9132
D09569,hsa56479
D09569,hsa3784
D04650,hsa2562
D04650,hsa2566
D04650,hsa2565
D04650,hsa2567
D04650,hsa2560
D04650,hsa2563
D04650,hsa2557
D04650,hsa2559
D04650,hsa2568
D04650,hsa55879
D04650,hsa2554
D04650,hsa2561
D04650,hsa2564
D04650,hsa2555
D04650,hsa2558
D04650,hsa2556
D03679,hsa2902
D03679,hsa2903
D03679,hsa2904
D03679,hsa2905
D03679,hsa2906
D11203,hsa781
D11203,hsa9254
D03274,hsa3781
D03274,hsa3782
D03274,hsa3757
D00539,hsa8913
D00539,hsa8912
D00539,hsa8911
D07845,hsa786
D07845,hsa775
D07845,hsa776
D07845,hsa778
D07845,hsa779
DB13269,hsa6331
DB13269,hsa6323
DB13269,hsa6324
DB13269,hsa6328
DB13269,hsa6336
DB13269,hsa6335
DB13269,hsa6329
DB13269,hsa11280
DB13269,hsa6326
DB13269,hsa6332
DB13269,hsa6334
DB13269,hsa6327
DB13269,hsa55800
DB13269,hsa6330
D00631,hsa775
D00631,hsa776
D00631,hsa778
D00631,hsa8913
D00631,hsa8912
D00631,hsa8911
D00631,hsa779
D00631,hsa3741
D00631,hsa3752
D00631,hsa3757
D00631,hsa3784
D00631,hsa3760
D00631,hsa3762
D00631,hsa3764
D00631,hsa3767
D00631,hsa3768
D00631,hsa9132
D00631,hsa9254
D00631,hsa773
D02096,hsa6323
D02096,hsa6326
D02096,hsa6328
D02096,hsa6329
D02096,hsa6331
D02096,hsa6334
D02096,hsa6335
D02096,hsa6336
D02096,hsa11280
D02041,hsa3359
D02041,hsa285242
D02041,hsa200909
D02041,hsa170572
D02041,hsa9177
D02041,hsa2741
D02041,hsa2742
D02041,hsa8001
D00697,hsa2554
D00697,hsa2555
D00697,hsa2556
D00697,hsa2557
D00697,hsa2558
D00697,hsa2559
D00697,hsa2560
D00697,hsa2561
D00697,hsa2562
D00697,hsa2563
D00697,hsa2564
D00697,hsa2565
D00697,hsa2566
D00697,hsa2567
D00697,hsa2568
D00697,hsa55879
D08673,hsa6530
D07874,hsa3757
D07874,hsa81033
D07874,hsa90134
D04294,hsa3359
D04294,hsa285242
D04294,hsa200909
D04294,hsa170572
D04294,hsa9177
D07326,hsa2554
D07326,hsa2555
D07326,hsa2556
D07326,hsa2557
D07326,hsa2558
D07326,hsa2559
D07326,hsa2560
D07326,hsa2562
D07326,hsa2561
D07326,hsa2563
D07326,hsa2564
D07326,hsa2565
D07326,hsa2566
D07326,hsa2567
D07326,hsa2568
D07326,hsa55879
D08288,hsa6532
D08288,hsa6530
D05709,hsa6323
D05709,hsa6326
D05709,hsa6328
D05709,hsa6329
D05709,hsa6331
D05709,hsa6334
D05709,hsa6335
D05709,hsa6336
D05709,hsa11280
D01988,hsa6326
D07441,hsa2905
D07441,hsa1136
D07441,hsa2903
D07441,hsa1139
D07441,hsa116443
D07441,hsa2906
D07441,hsa2904
D07441,hsa1137
D07441,hsa2902
D01382,hsa2554
D01382,hsa2555
D01382,hsa2556
D01382,hsa2557
D01382,hsa2558
D01382,hsa2559
D01382,hsa2560
D01382,hsa2562
D01382,hsa2561
D01382,hsa2563
D01382,hsa2564
D01382,hsa2565
D01382,hsa2566
D01382,hsa2567
D01382,hsa2568
D01382,hsa55879
D01382,hsa1139
D01382,hsa2891
D01382,hsa2898
D01382,hsa1137
D09383,hsa1137
D09383,hsa1141
D01108,hsa786
D01108,hsa781
D01108,hsa775
D01108,hsa779
D01108,hsa782
D01108,hsa783
D02098,hsa6323
D02098,hsa6326
D02098,hsa6328
D02098,hsa6329
D02098,hsa6331
D02098,hsa6334
D02098,hsa6335
D02098,hsa6336
D02098,hsa11280
DB00565,hsa1135
D10932,hsa775
D10932,hsa776
D10932,hsa778
D10932,hsa779
DB13953,hsa1137
D02268,hsa3359
D02268,hsa285242
D02268,hsa9177
D02268,hsa200909
D02268,hsa170572
D07272,hsa1135
D07272,hsa1136
D07272,hsa1137
D07272,hsa1138
D07272,hsa8973
D07272,hsa1139
D07272,hsa55584
D07272,hsa57053
D07272,hsa1141
D07272,hsa1142
D07272,hsa1143
D00199,hsa6331
D00199,hsa6323
D00199,hsa6326
D00199,hsa6328
D00199,hsa6329
D00199,hsa6334
D00199,hsa6335
D00199,hsa6336
D00199,hsa11280
D01453,hsa1080
D01453,hsa3783
D01453,hsa6261
D01453,hsa6262
D01453,hsa6263
D01453,hsa3710
D01453,hsa3708
D01453,hsa3709
D00607,hsa6530
D08061,hsa7442
D09367,hsa1137
D09367,hsa1141
D00138,hsa1137
D00138,hsa1141
D02546,hsa2897
D02546,hsa2898
D02546,hsa2899
D02546,hsa2900
D02546,hsa2901
DB11186,hsa3757
DB11186,hsa6334
DB11186,hsa6335
DB11186,hsa6329
DB11186,hsa6332
DB11186,hsa6323
DB11186,hsa6336
DB11186,hsa6328
DB11186,hsa11280
DB11186,hsa6331
DB11186,hsa6326
D01356,hsa3767
D01356,hsa6833
D04308,hsa2902
D04308,hsa2903
D04308,hsa2904
D04308,hsa2905
D04308,hsa2906
D00760,hsa1135
D00760,hsa1136
D00760,hsa1137
D00760,hsa1138
D00760,hsa8973
D00760,hsa1139
D00760,hsa55584
D00760,hsa57053
D00760,hsa1141
D00760,hsa1142
D00760,hsa1143
D09931,hsa2890
D09931,hsa2891
D09931,hsa2892
D09931,hsa2893
D07591,hsa6531
D07591,hsa6530
D07591,hsa1136
D07591,hsa3359
D10799,hsa5027
DB01226,hsa1135
D08456,hsa3359
D10185,hsa3359
D10185,hsa285242
D10185,hsa200909
D10185,hsa170572
D10185,hsa9177
D10185,hsa6532
D00823,hsa6532
D00823,hsa3757
D00823,hsa1135
D00823,hsa1136
D00823,hsa1143
D00823,hsa3763
D00823,hsa3780
D00823,hsa3781
D00823,hsa3782
D10108,hsa2890
D10108,hsa2891
D10108,hsa2892
D10108,hsa2893
D10108,hsa2897
D10108,hsa2898
D10108,hsa2899
D10108,hsa2900
D10108,hsa2901
D01152,hsa6323
D01152,hsa6326
D01152,hsa6328
D01152,hsa6329
D01152,hsa6331
D01152,hsa6334
D01152,hsa6335
D01152,hsa6336
D01152,hsa11280
D01303,hsa8913
D01303,hsa8912
D01303,hsa8911
D00438,hsa775
D00438,hsa776
D00438,hsa778
D00438,hsa779
D00438,hsa782
D00438,hsa783
D00438,hsa784
D00438,hsa785
D00438,hsa786
D00438,hsa93589
DB04838,hsa781
D00594,hsa6833
D00594,hsa3767
D00594,hsa3758
D01514,hsa2554
D01514,hsa2555
D01514,hsa2556
D01514,hsa2557
D01514,hsa2558
D01514,hsa2559
D01514,hsa2560
D01514,hsa2562
D01514,hsa2561
D01514,hsa2563
D01514,hsa2564
D01514,hsa2565
D01514,hsa2566
D01514,hsa2567
D01514,hsa2568
D01514,hsa55879
D08447,hsa6532
D08447,hsa6530
D00530,hsa2554
D00530,hsa2555
D00530,hsa2556
D00530,hsa2557
D00530,hsa2558
D00530,hsa2559
D00530,hsa2560
D00530,hsa2561
D00530,hsa2562
D00530,hsa2563
D00530,hsa2564
D00530,hsa2566
D00530,hsa2567
D00530,hsa2569
D00530,hsa2570
D00530,hsa55879
D04063,hsa1137
D00394,hsa6532
D00394,hsa6531
D00394,hsa6530
D00394,hsa3359
D01328,hsa2554
D01328,hsa2555
D01328,hsa2556
D01328,hsa2558
D01328,hsa2560
D01328,hsa2561
D01328,hsa2562
D01328,hsa2563
D01328,hsa2564
D01328,hsa2565
D01328,hsa2566
D01328,hsa2567
D01328,hsa2568
D01328,hsa2569
D01328,hsa2570
D01328,hsa200959
D01328,hsa2557
D01328,hsa2559
D01328,hsa55879
D00028,hsa3708
D08381,hsa2554
D08381,hsa2555
D08381,hsa2556
D08381,hsa2557
D08381,hsa2558
D08381,hsa2559
D08381,hsa2560
D08381,hsa2562
D08381,hsa2561
D08381,hsa8001
D00766,hsa1134
D00766,hsa1140
D00766,hsa1144
D00766,hsa1145
D00766,hsa1146
D00766,hsa57053
D00068,hsa1139
D00068,hsa2890
D00068,hsa116443
D00068,hsa2891
D00068,hsa2893
D00068,hsa2892
D00068,hsa2741
D00068,hsa2742
D00068,hsa786
D00068,hsa775
D00068,hsa776
D00068,hsa779
D00068,hsa782
D00068,hsa1137
D00068,hsa1141
D00068,hsa1135
D00068,hsa1136
D00068,hsa1138
D00068,hsa8973
D00068,hsa55584
D00068,hsa57053
D00068,hsa1142
D00068,hsa1143
D00068,hsa2554
D00068,hsa2555
D00068,hsa2556
D00068,hsa2557
D00068,hsa2558
D00068,hsa2559
D00068,hsa2560
D00068,hsa2561
D00068,hsa2562
D00068,hsa2563
D00068,hsa2564
D00068,hsa2565
D00068,hsa2567
D00068,hsa2568
D00068,hsa55879
D00068,hsa3359
D00068,hsa3760
D00068,hsa3763
D00068,hsa3762
D00068,hsa285242
D00068,hsa9177
D00068,hsa200909
D00068,hsa170572
D00068,hsa10369
D00068,hsa3765
D01292,hsa2554
D01292,hsa2555
D01292,hsa2556
D01292,hsa2557
D01292,hsa2558
D01292,hsa2559
D01292,hsa2560
D01292,hsa2562
D01292,hsa2561
D01292,hsa2563
D01292,hsa2564
D01292,hsa2565
D01292,hsa2566
D01292,hsa2567
D01292,hsa2568
D01292,hsa55879
D08569,hsa3757
D08569,hsa81033
D08569,hsa90134
D08394,hsa6323
D08394,hsa6326
D08394,hsa6328
D08394,hsa6329
D08394,hsa6331
D08394,hsa6334
D08394,hsa6335
D08394,hsa6336
D08394,hsa11280
D08879,hsa6331
D08879,hsa6323
D08879,hsa6324
D08879,hsa6328
D08879,hsa6336
D08879,hsa6335
D08879,hsa6329
D08879,hsa11280
D08879,hsa6326
D08879,hsa6332
D08879,hsa6334
D08879,hsa6327
D08879,hsa55800
D08879,hsa6330
D03732,hsa3757
D08377,hsa6323
D08377,hsa6326
D08377,hsa6328
D08377,hsa6329
D08377,hsa6331
D08377,hsa6334
D08377,hsa6335
D08377,hsa6336
D08377,hsa11280
D01562,hsa775
D01562,hsa776
D01562,hsa778
D01562,hsa779
D07971,hsa8913
D07971,hsa8912
D07971,hsa8911
D07124,hsa3757
D08311,hsa6323
D08311,hsa6326
D08311,hsa6328
D08311,hsa6329
D08311,hsa6331
D08311,hsa6334
D08311,hsa6335
D08311,hsa6336
D08311,hsa11280
D06665,hsa3757
D06665,hsa6331
D06665,hsa3752
D06665,hsa3741
D08305,hsa2902
D08305,hsa2906
D08305,hsa116444
D08305,hsa116443
D08305,hsa6530
D08305,hsa6336
D08305,hsa2903
D08305,hsa2904
D08305,hsa2905
D11156,hsa6335
D00345,hsa3753
D00345,hsa3784
D06517,hsa6323
D06517,hsa6326
D06517,hsa6328
D06517,hsa6329
D06517,hsa6331
D06517,hsa6334
D06517,hsa6335
D06517,hsa6336
D06517,hsa11280
D01278,hsa2554
D01278,hsa2555
D01278,hsa2556
D01278,hsa2557
D01278,hsa2558
D01278,hsa2559
D01278,hsa2560
D01278,hsa2562
D01278,hsa2561
D01278,hsa2563
D01278,hsa2564
D01278,hsa2565
D01278,hsa2566
D01278,hsa2567
D01278,hsa2568
D01278,hsa55879
D08217,hsa775
D08217,hsa776
D08217,hsa778
D08217,hsa8913
D08217,hsa8912
D08217,hsa8911
D08217,hsa779
D08217,hsa784
D08217,hsa785
D08217,hsa783
D08217,hsa782
D00543,hsa2890
D00543,hsa2743
D00543,hsa2741
D00543,hsa2554
D00543,hsa2555
D00543,hsa2556
D00543,hsa2557
D00543,hsa2558
D00543,hsa2559
D00543,hsa2560
D00543,hsa2561
D00543,hsa2562
D00543,hsa2563
D00543,hsa2564
D00543,hsa2565
D00543,hsa2566
D00543,hsa2567
D00543,hsa2568
D00543,hsa55879
D00543,hsa3783
D00543,hsa3736
DB01336,hsa1135
D00546,hsa2890
D00546,hsa2741
D00546,hsa2554
D00546,hsa2555
D00546,hsa2556
D00546,hsa2557
D00546,hsa2558
D00546,hsa2559
D00546,hsa2560
D00546,hsa2561
D00546,hsa2562
D00546,hsa2563
D00546,hsa2564
D00546,hsa2565
D00546,hsa2566
D00546,hsa2567
D00546,hsa2568
D00546,hsa55879
D00546,hsa3736
D01230,hsa2554
D01230,hsa2555
D01230,hsa2556
D01230,hsa2557
D01230,hsa2558
D01230,hsa2559
D01230,hsa2562
D01230,hsa2566
D01230,hsa2560
D01230,hsa2561
D01230,hsa2563
D01230,hsa2564
D01230,hsa2565
D01230,hsa2567
D01230,hsa2568
D01230,hsa55879
D00242,hsa6331
D01350,hsa6261
D01350,hsa6262
D01350,hsa6263
D07906,hsa6530
D00196,hsa1137
D00196,hsa1141
D07834,hsa3359
D07834,hsa285242
D07834,hsa9177
D07834,hsa200909
D07834,hsa170572
D01242,hsa3782
D04303,hsa1134
D04303,hsa1140
D04303,hsa1144
D04303,hsa1145
D04303,hsa1146
D08690,hsa2562
D08690,hsa2566
D08690,hsa2565
D08690,hsa2567
D08690,hsa2560
D08690,hsa2563
D08690,hsa2557
D08690,hsa2559
D08690,hsa2568
D08690,hsa55879
D08690,hsa2554
D08690,hsa2561
D08690,hsa2564
D08690,hsa2555
D08690,hsa2558
D08690,hsa2556
D00636,hsa6323
D00636,hsa6326
D00636,hsa6328
D00636,hsa6329
D00636,hsa6331
D00636,hsa6334
D00636,hsa6335
D00636,hsa6336
D00636,hsa11280
D00636,hsa3752
D00636,hsa3757
D00636,hsa3784
D00636,hsa3760
D00636,hsa3762
D00636,hsa3764
D00636,hsa3767
D00636,hsa3768
D00636,hsa3743
D00636,hsa8912
D00636,hsa9254
D00506,hsa1139
D00506,hsa2902
D00506,hsa2906
D00506,hsa2904
D00506,hsa2905
D00506,hsa116444
D00506,hsa116443
D00506,hsa2903
D00506,hsa2898
D00506,hsa2891
D00506,hsa1137
D00506,hsa2554
D00506,hsa2555
D00506,hsa2556
D00506,hsa2557
D00506,hsa2558
D00506,hsa2559
D00506,hsa2560
D00506,hsa2562
D00506,hsa2561
D00506,hsa2563
D00506,hsa2564
D00506,hsa2565
D00506,hsa2566
D00506,hsa2567
D00506,hsa2568
D00506,hsa55879
D05114,hsa3767
D05114,hsa6833
D05114,hsa10060
DB01392,hsa3768
DB01392,hsa3758
DB01392,hsa3767
DB01392,hsa3764
DB01392,hsa3766
DB01392,hsa3770
DB01392,hsa3772
DB13956,hsa1137
D10789,hsa1139
DB13146,hsa2902
DB13146,hsa2906
DB13146,hsa2904
DB13146,hsa2905
DB13146,hsa116444
DB13146,hsa2890
DB13146,hsa116443
DB13146,hsa2903
DB13146,hsa2891
DB13146,hsa2893
DB13146,hsa2892
D00217,hsa7442
D01286,hsa2554
D01286,hsa2555
D01286,hsa2556
D01286,hsa2557
D01286,hsa2558
D01286,hsa2559
D01286,hsa2560
D01286,hsa2562
D01286,hsa2561
D01286,hsa2563
D01286,hsa2564
D01286,hsa2565
D01286,hsa2566
D01286,hsa2567
D01286,hsa2568
D01286,hsa55879
DB09090,hsa779
D02356,hsa775
D02356,hsa776
D02356,hsa778
D02356,hsa779
D02356,hsa782
D02356,hsa783
D02356,hsa784
D02356,hsa785
D02356,hsa774
D02356,hsa773
D02356,hsa8913
D02356,hsa8911
D02356,hsa6532
D02356,hsa3757
D02356,hsa6331
D02356,hsa3767
D02356,hsa10008
D02356,hsa10060
D02356,hsa10369
D02356,hsa169522
D02356,hsa23630
D02356,hsa23704
D02356,hsa26251
D02356,hsa27012
D02356,hsa27092
D02356,hsa27094
D02356,hsa27133
D02356,hsa27345
D02356,hsa3708
D02356,hsa3710
D02356,hsa3736
D02356,hsa3737
D02356,hsa3738
D02356,hsa3739
D02356,hsa3741
D02356,hsa3742
D02356,hsa3743
D02356,hsa3744
D02356,hsa3745
D02356,hsa3746
D02356,hsa3747
D02356,hsa3748
D02356,hsa3749
D02356,hsa3750
D02356,hsa3751
D02356,hsa3752
D02356,hsa3753
D02356,hsa3754
D02356,hsa3755
D02356,hsa3756
D02356,hsa3758
D02356,hsa3759
D02356,hsa3760
D02356,hsa3761
D02356,hsa3762
D02356,hsa3763
D02356,hsa3764
D02356,hsa3765
D02356,hsa3766
D02356,hsa3768
D02356,hsa3769
D02356,hsa3772
D02356,hsa3773
D02356,hsa3775
D02356,hsa3778
D02356,hsa3779
D02356,hsa3780
D02356,hsa3781
D02356,hsa3782
D02356,hsa3783
D02356,hsa3784
D02356,hsa3785
D02356,hsa3786
D02356,hsa3787
D02356,hsa3788
D02356,hsa3790
D02356,hsa50801
D02356,hsa51305
D02356,hsa51802
D02356,hsa5310
D02356,hsa54207
D02356,hsa55503
D02356,hsa55515
D02356,hsa55799
D02356,hsa55800
D02356,hsa56479
D02356,hsa56659
D02356,hsa57657
D02356,hsa59284
D02356,hsa60598
D02356,hsa6261
D02356,hsa6262
D02356,hsa6263
D02356,hsa6324
D02356,hsa6328
D02356,hsa6329
D02356,hsa6330
D02356,hsa6332
D02356,hsa6336
D02356,hsa6337
D02356,hsa6338
D02356,hsa6339
D02356,hsa6340
D02356,hsa777
D02356,hsa781
D02356,hsa786
D02356,hsa7881
D02356,hsa81033
D02356,hsa83795
D02356,hsa8514
D02356,hsa8645
D02356,hsa8912
D02356,hsa89822
D02356,hsa8989
D02356,hsa90134
D02356,hsa9132
D02356,hsa9254
D02356,hsa93107
D02356,hsa9311
D02356,hsa9312
D02356,hsa93589
D02356,hsa9424
D02356,hsa9992
D02220,hsa6323
D02220,hsa6326
D02220,hsa6328
D02220,hsa6329
D02220,hsa6331
D02220,hsa6334
D02220,hsa6335
D02220,hsa6336
D02220,hsa11280
D01042,hsa2554
D01042,hsa2555
D01042,hsa2556
D01042,hsa2557
D01042,hsa2558
D01042,hsa2559
D01042,hsa2560
D01042,hsa2562
D01042,hsa2561
D01042,hsa8001
D08230,hsa1136
D08230,hsa1141
DB01382,hsa3758
DB01382,hsa6833
D03562,hsa2554
D03562,hsa2555
D03562,hsa2556
D03562,hsa2557
D03562,hsa2558
D03562,hsa2559
D03562,hsa2560
D03562,hsa2562
D03562,hsa2561
D03562,hsa2563
D03562,hsa2564
D03562,hsa2565
D03562,hsa2566
D03562,hsa2567
D03562,hsa2568
D03562,hsa55879
DB00865,hsa6531
D08138,hsa1134
D08138,hsa1135
D08138,hsa1136
D08138,hsa1137
D08138,hsa1138
D08138,hsa8973
D08138,hsa1139
D08138,hsa55584
D08138,hsa57053
D08138,hsa1140
D08138,hsa1141
D08138,hsa1142
D08138,hsa1143
D08138,hsa1144
D08138,hsa1145
D08138,hsa1146
D10170,hsa3359
D10170,hsa285242
D10170,hsa200909
D10170,hsa170572
D10170,hsa9177
D00280,hsa2554
D00280,hsa2555
D00280,hsa2556
D00280,hsa2557
D00280,hsa2558
D00280,hsa2559
D00280,hsa2560
D00280,hsa2561
D00280,hsa2562
D00280,hsa2563
D00280,hsa2564
D00280,hsa2565
D00280,hsa2566
D00280,hsa2567
D00280,hsa2568
D00280,hsa55879
D01908,hsa781
D01908,hsa55799
D01908,hsa775
D01908,hsa776
D01908,hsa779
D01908,hsa783
D01908,hsa778
D00831,hsa3784
D02829,hsa3359
D02829,hsa285242
D02829,hsa200909
D02829,hsa170572
D02829,hsa9177
D04193,hsa775
D04193,hsa776
D04193,hsa778
D04193,hsa779
D00430,hsa1139
D00430,hsa2902
D00430,hsa2906
D00430,hsa2904
D00430,hsa2905
D00430,hsa116444
D00430,hsa116443
D00430,hsa2903
D00430,hsa2898
D00430,hsa2891
D00430,hsa1137
D00430,hsa2554
D00430,hsa2555
D00430,hsa2556
D00430,hsa2557
D00430,hsa2558
D00430,hsa2559
D00430,hsa2560
D00430,hsa2562
D00430,hsa2561
D00430,hsa2563
D00430,hsa2564
D00430,hsa2565
D00430,hsa2566
D00430,hsa2567
D00430,hsa2568
D00430,hsa55879
D04739,hsa3767
D04739,hsa6833
D02385,hsa3767
D02385,hsa6833
D02385,hsa10060
D00563,hsa3359
D00563,hsa285242
D00563,hsa200909
D00563,hsa170572
D00563,hsa9177
D01310,hsa2554
D01310,hsa2555
D01310,hsa2556
D01310,hsa2557
D01310,hsa2558
D01310,hsa2559
D01310,hsa2560
D01310,hsa2562
D01310,hsa2561
D01310,hsa2563
D01310,hsa2564
D01310,hsa2565
D01310,hsa2566
D01310,hsa2567
D01310,hsa2568
D01310,hsa55879
D01310,hsa2903
D01310,hsa2906
D01310,hsa1139
D01310,hsa2904
D01310,hsa2891
D01310,hsa2902
D01310,hsa2905
D01310,hsa116443
D01310,hsa116444
D01310,hsa2898
D01310,hsa1137
D02087,hsa6331
D02087,hsa6323
D02087,hsa6326
D02087,hsa6328
D02087,hsa6329
D02087,hsa6334
D02087,hsa6335
D00250,hsa7442
D00332,hsa2902
D00332,hsa2906
D00332,hsa2904
D00332,hsa2905
D00332,hsa116444
D00332,hsa116443
D00332,hsa2903
D00332,hsa781
D00332,hsa9254
D00332,hsa774
D00332,hsa55799
D00332,hsa93589
D00332,hsa10369
D00332,hsa27092
D00332,hsa3708
D00332,hsa3710
D00332,hsa51802
D00332,hsa5310
D00332,hsa55503
D00332,hsa55515
D00332,hsa55800
D00332,hsa59284
D00332,hsa6261
D00332,hsa6262
D00332,hsa6263
D00332,hsa6324
D00332,hsa6328
D00332,hsa6329
D00332,hsa6330
D00332,hsa6331
D00332,hsa6332
D00332,hsa6336
D00332,hsa6337
D00332,hsa6338
D00332,hsa6339
D00332,hsa6340
D00332,hsa773
D00332,hsa775
D00332,hsa776
D00332,hsa777
D00332,hsa778
D00332,hsa779
D00332,hsa782
D00332,hsa783
D00332,hsa784
D00332,hsa785
D00332,hsa786
D00332,hsa8911
D00332,hsa8912
D00332,hsa8913
D00332,hsa8989
D00332,hsa9311
D00332,hsa56479
D00332,hsa3786
D00332,hsa6529
D07763,hsa6326
D01007,hsa775
D01007,hsa776
D01007,hsa778
D01007,hsa779
D08356,hsa2554
D08356,hsa2555
D08356,hsa2556
D08356,hsa2557
D08356,hsa2558
D08356,hsa2559
D08356,hsa2560
D08356,hsa2562
D08356,hsa2561
D08356,hsa2563
D08356,hsa2564
D08356,hsa2565
D08356,hsa2566
D08356,hsa2567
D08356,hsa2568
D08356,hsa55879
D04716,hsa1136
D04716,hsa1143
D01321,hsa6532
D01321,hsa6530
D00270,hsa3757
D00360,hsa2743
D00360,hsa8001
D00360,hsa2741
D00360,hsa2742
D00360,hsa2560
D00360,hsa2562
D00360,hsa2569
DB09130,hsa2741
DB09130,hsa1192
DB00473,hsa6331
DB00473,hsa6336
D08195,hsa1141
D08195,hsa2905
D08195,hsa3359
D08195,hsa1136
D08195,hsa2903
D08195,hsa116444
D08195,hsa1139
D08195,hsa116443
D08195,hsa2906
D08195,hsa2904
D08195,hsa1137
D08195,hsa57053
D08195,hsa2902
D05980,hsa2554
D05980,hsa2555
D05980,hsa2556
D05980,hsa2557
D05980,hsa2558
D05980,hsa2559
D05980,hsa2560
D05980,hsa2562
D05980,hsa2561
D05980,hsa2563
D05980,hsa2564
D05980,hsa2565
D05980,hsa2566
D05980,hsa2567
D05980,hsa2568
D05980,hsa55879
D00771,hsa3778
D11299,hsa2902
D11299,hsa2903
D11299,hsa2904
D11299,hsa2905
D11299,hsa2906
DB11642,hsa3757
D08448,hsa6336
D08448,hsa6323
D08448,hsa6326
D08448,hsa6328
D08448,hsa6329
D08448,hsa6331
D08448,hsa6334
D08448,hsa6335
D08448,hsa11280
D00767,hsa1135
D00767,hsa1136
D00767,hsa1137
D00767,hsa1138
D00767,hsa8973
D00767,hsa1139
D00767,hsa55584
D00767,hsa57053
D00767,hsa1141
D00767,hsa1142
D00767,hsa1143
DB00132,hsa7442
D00964,hsa1141
D00464,hsa2554
D00464,hsa2555
D00464,hsa2556
D00464,hsa2557
D00464,hsa2558
D00464,hsa2559
D00464,hsa2560
D00464,hsa2561
D00464,hsa2562
D00464,hsa2563
D00464,hsa2564
D00464,hsa2565
D00464,hsa2566
D00464,hsa2567
D00464,hsa2568
D00464,hsa55879
D00464,hsa2569
D00464,hsa2570
D00464,hsa200959
DB00202,hsa57053
D05708,hsa6323
D05708,hsa6326
D05708,hsa6328
D05708,hsa6329
D05708,hsa6331
D05708,hsa6334
