drug_id,hsa_id
D02760,hsa3269
D07097,hsa148
D09968,hsa5732
D08646,hsa134
D08646,hsa135
D08646,hsa136
D08646,hsa140
D04057,hsa1129
D04057,hsa1132
D04057,hsa1133
D04057,hsa1131
D04057,hsa1128
D00661,hsa1131
D00661,hsa1128
D08226,hsa1813
D08226,hsa1128
D08226,hsa3350
D08226,hsa3356
D05535,hsa1128
D05535,hsa1129
D05535,hsa1131
D05535,hsa1132
D05535,hsa1133
D02605,hsa1813
D00524,hsa1131
D00524,hsa1128
D00524,hsa1129
D00524,hsa1132
D00524,hsa1133
D00524,hsa8843
D02850,hsa10800
D02017,hsa134
D02017,hsa135
D08474,hsa154
D03005,hsa3356
D01340,hsa4985
D01340,hsa4986
D01340,hsa4988
D10371,hsa4988
D10082,hsa3061
D10082,hsa3062
D02067,hsa3269
D05595,hsa799
D05595,hsa10267
D05595,hsa10266
D05595,hsa10268
D03621,hsa3269
D03621,hsa1128
D03621,hsa1129
D03621,hsa1131
D00811,hsa3358
D00811,hsa3357
D00811,hsa3356
D03879,hsa148
D03879,hsa147
D03879,hsa146
D03879,hsa153
D03879,hsa154
D03879,hsa155
D07511,hsa1128
D07511,hsa3269
D07511,hsa1129
D07511,hsa1131
D07511,hsa1132
D07511,hsa1133
D03165,hsa148
D03165,hsa147
D03165,hsa146
D03165,hsa150
D03165,hsa151
D03165,hsa152
D03165,hsa1813
D03165,hsa3358
D03165,hsa3352
D03165,hsa3351
D03165,hsa3350
D03165,hsa3357
D03165,hsa3363
D03165,hsa1812
D03165,hsa1816
D03165,hsa3356
D03165,hsa1814
D03165,hsa1815
D00454,hsa148
D00454,hsa147
D00454,hsa153
D00454,hsa154
D00454,hsa155
D00454,hsa1813
D00454,hsa1131
D00454,hsa1128
D00454,hsa3358
D00454,hsa1129
D00454,hsa3269
D00454,hsa3352
D00454,hsa3351
D00454,hsa3355
D00454,hsa3350
D00454,hsa3354
D00454,hsa1812
D00454,hsa1816
D00454,hsa3356
D00454,hsa1814
D00454,hsa1815
D00454,hsa3362
D00454,hsa1132
D00454,hsa146
D00454,hsa3357
D00454,hsa1133
D00454,hsa150
D00454,hsa151
D06660,hsa3358
D07687,hsa1812
D07687,hsa1813
D01468,hsa1813
D11351,hsa2798
D00493,hsa148
D00493,hsa147
D00493,hsa146
D00493,hsa150
D00493,hsa151
D00493,hsa152
D00493,hsa1813
D00493,hsa3269
D00493,hsa1812
D00493,hsa1814
D00493,hsa1816
D00493,hsa3356
DB01210,hsa153
DB01210,hsa155
DB01210,hsa146
DB01210,hsa147
DB01210,hsa148
DB01210,hsa154
D09990,hsa5729
D01748,hsa154
D02801,hsa2862
D01445,hsa148
D01445,hsa147
D01445,hsa146
D10022,hsa1394
D07077,hsa1909
D07077,hsa1910
D03893,hsa3269
DB06787,hsa1131
DB06787,hsa1128
DB06787,hsa1129
DB06787,hsa1132
D08522,hsa1131
D08522,hsa1128
D08522,hsa1129
D08522,hsa1132
D08522,hsa1133
D03187,hsa5732
D03264,hsa1128
D03264,hsa1129
D03264,hsa1131
D03264,hsa1132
D03264,hsa1133
D00634,hsa153
D00634,hsa154
D03759,hsa153
D03759,hsa154
D03759,hsa155
D08598,hsa153
D08598,hsa154
D08598,hsa155
D01448,hsa1813
D01448,hsa148
D01520,hsa1813
D08126,hsa150
D08126,hsa151
D08126,hsa152
D05996,hsa6870
DB11273,hsa148
DB11273,hsa147
DB11273,hsa146
DB11273,hsa150
DB11273,hsa151
DB11273,hsa152
DB11273,hsa153
DB11273,hsa154
DB11273,hsa155
DB11273,hsa3358
DB11273,hsa3352
DB11273,hsa3351
DB11273,hsa3355
DB11273,hsa3350
DB11273,hsa3354
DB11273,hsa3357
DB11273,hsa3363
DB11273,hsa3356
DB11273,hsa3362
DB11273,hsa3360
D00837,hsa4988
D00837,hsa4986
D00837,hsa4985
D06613,hsa3358
D03405,hsa4988
D01538,hsa1128
D01538,hsa1129
D01538,hsa1131
D01538,hsa1132
D01538,hsa1133
D09981,hsa2693
D03267,hsa2798
D05452,hsa1128
D05452,hsa1129
D05452,hsa1131
D05452,hsa1132
D05452,hsa1133
D07729,hsa64805
D02070,hsa1131
D02070,hsa1128
D02070,hsa1129
D02070,hsa1132
D02070,hsa1133
D00193,hsa1131
D01348,hsa1813
D00136,hsa1813
D00136,hsa1812
D00136,hsa3356
D00136,hsa1814
D00136,hsa2847
D00136,hsa150
D00136,hsa151
D00136,hsa152
D00136,hsa148
D00136,hsa1131
D00136,hsa3362
D00136,hsa3350
D00136,hsa3358
D00136,hsa3363
D00136,hsa3269
D05152,hsa6869
D11429,hsa1269
D07122,hsa4988
D11424,hsa4988
D00723,hsa1128
D00723,hsa1129
D00723,hsa1131
D10330,hsa2862
D01117,hsa3269
D07534,hsa154
D00113,hsa1129
D00113,hsa1132
D00113,hsa1133
D00113,hsa1131
D00113,hsa1128
D02372,hsa1813
D02372,hsa3356
D07853,hsa1129
D07853,hsa3269
D01485,hsa147
D01485,hsa150
D01485,hsa1812
D01485,hsa148
D01485,hsa146
D01485,hsa1813
D01485,hsa3356
D01485,hsa3357
D01485,hsa3358
D10220,hsa154
D00482,hsa4988
D00482,hsa4986
D00482,hsa4985
D08430,hsa148
D08430,hsa147
D08430,hsa146
D08430,hsa1813
D08430,hsa1131
D08430,hsa1128
D08430,hsa3358
D08430,hsa1129
D08430,hsa3269
D08430,hsa1812
D08430,hsa3356
D08430,hsa1815
D08430,hsa1132
D08430,hsa1133
D00411,hsa10800
D00411,hsa1241
D00411,hsa56413
D00411,hsa57105
D02162,hsa1812
D02162,hsa1813
D02162,hsa1128
D02162,hsa1132
D02162,hsa1133
D02162,hsa3356
D02162,hsa1129
D02162,hsa1814
D02162,hsa1131
D02162,hsa3357
D02162,hsa3358
D02162,hsa3269
DB00622,hsa148
DB00622,hsa147
DB00622,hsa146
DB00622,hsa1131
DB00622,hsa1128
DB00622,hsa1129
DB00622,hsa1132
DB00622,hsa1133
D07532,hsa3269
D00415,hsa3352
D00415,hsa3351
D00415,hsa3355
D00415,hsa3350
D03415,hsa148
D03415,hsa147
D03415,hsa146
D03415,hsa153
D03415,hsa154
D03415,hsa155
D03415,hsa151
D03415,hsa152
D03415,hsa150
D02670,hsa1813
D05730,hsa154
D00110,hsa1128
D00110,hsa1129
D00110,hsa1812
D00110,hsa1814
D00110,hsa4986
D02111,hsa4986
D02111,hsa4988
D02603,hsa1128
D02603,hsa1129
D02603,hsa1131
D02603,hsa1132
D02603,hsa1133
D09698,hsa3350
D00841,hsa4988
D00841,hsa4986
D00841,hsa4985
DB00771,hsa1128
D00232,hsa1131
D00232,hsa1128
D00232,hsa1129
D00232,hsa1132
D00232,hsa1133
D00686,hsa154
D06344,hsa150
D06344,hsa151
D06344,hsa152
D01227,hsa1910
D01227,hsa1909
D02608,hsa1813
DB00243,hsa148
DB00243,hsa147
DB00243,hsa146
DB00243,hsa153
D06217,hsa1128
D06217,hsa1129
D06217,hsa1131
D06217,hsa1132
D06217,hsa1133
D07837,hsa3357
D07837,hsa3351
D07837,hsa3352
D07837,hsa150
D00509,hsa148
D00509,hsa147
D00509,hsa146
D00509,hsa150
D00509,hsa151
D00509,hsa152
D02247,hsa1128
D02247,hsa1129
D02247,hsa1131
D02247,hsa1132
D02247,hsa1133
D00514,hsa151
D00514,hsa152
D00514,hsa150
D04924,hsa4988
D00792,hsa1813
D00792,hsa1812
D00792,hsa3356
D00792,hsa3358
D09845,hsa7201
D00673,hsa3274
D05010,hsa1813
DB11584,hsa1812
DB11584,hsa1816
D10967,hsa1901
D10967,hsa9294
D10967,hsa1903
D10967,hsa8698
D10967,hsa53637
D05366,hsa154
D00176,hsa7201
DB00327,hsa4988
DB00327,hsa4986
DB00327,hsa4985
D01965,hsa148
D01965,hsa147
D01965,hsa146
D00094,hsa9052
D08424,hsa154
D07483,hsa3269
D07483,hsa3274
D01830,hsa148
D01830,hsa147
D01830,hsa146
D01830,hsa153
D01830,hsa154
D01051,hsa1813
D01051,hsa146
D01051,hsa147
D01051,hsa148
D01051,hsa3350
D01051,hsa3356
D01051,hsa3363
D08148,hsa1813
D08148,hsa3356
D10332,hsa3579
D08549,hsa1813
D08549,hsa1814
D00702,hsa1813
D00702,hsa3350
D00702,hsa147
D00702,hsa1815
D00702,hsa148
D00702,hsa1814
D00702,hsa146
D08123,hsa4988
D08123,hsa4986
D08123,hsa4985
D01939,hsa1813
D01939,hsa3356
D01939,hsa1815
D01939,hsa3352
D01939,hsa3354
D01939,hsa1814
D01939,hsa1128
D01939,hsa1812
D01939,hsa1133
D01939,hsa1129
D01939,hsa1816
D01939,hsa148
D01939,hsa147
D01939,hsa1132
D01939,hsa151
D01939,hsa152
D01939,hsa3362
D01939,hsa1131
D01939,hsa3351
D01939,hsa150
D01939,hsa3358
D01939,hsa3363
D01939,hsa3350
D01939,hsa3269
D07099,hsa1128
D07099,hsa1129
D07099,hsa1131
D07099,hsa1132
D07099,hsa1133
D01482,hsa1813
D04888,hsa153
D04888,hsa154
D04888,hsa155
D07491,hsa134
D11111,hsa4986
D07563,hsa1813
D05015,hsa3356
D05015,hsa3357
D05015,hsa3358
D01832,hsa147
D01343,hsa3269
D01174,hsa3269
D05768,hsa151
D05768,hsa1813
D05768,hsa3350
D05768,hsa1812
D05768,hsa1816
D05768,hsa1814
D05768,hsa1815
DB02638,hsa552
DB02638,hsa554
DB02638,hsa553
D09705,hsa3269
D07458,hsa3269
D04190,hsa153
D04190,hsa154
D04190,hsa155
D02588,hsa7201
D07302,hsa1128
D07302,hsa1129
D07302,hsa1131
D07302,hsa1132
D07302,hsa1133
D04672,hsa1269
D05307,hsa3274
D08485,hsa3351
D08485,hsa3352
D08485,hsa3355
D03212,hsa135
D04243,hsa185
D10391,hsa6869
D02066,hsa153
D02066,hsa154
D02066,hsa155
D08443,hsa153
D08443,hsa154
D08443,hsa155
D08443,hsa3351
D08443,hsa3350
D00507,hsa148
D00507,hsa147
D00507,hsa146
D00507,hsa150
D00507,hsa151
D00507,hsa152
D00507,hsa154
D01171,hsa148
D01171,hsa147
D01171,hsa146
D02612,hsa1812
D02612,hsa1813
D04999,hsa3350
D10170,hsa3358
D08967,hsa3269
D08113,hsa2798
DB06814,hsa154
D01023,hsa148
D01023,hsa147
D01023,hsa146
D08195,hsa4988
D08195,hsa4985
D02599,hsa3269
D02729,hsa1813
D08384,hsa1128
D08384,hsa1129
D08384,hsa1131
D08384,hsa1132
D08384,hsa1133
D04717,hsa1268
D02388,hsa150
D02388,hsa151
D02388,hsa152
D08482,hsa151
D08482,hsa152
D08482,hsa150
D06394,hsa148
D01452,hsa5737
D08648,hsa3269
D02234,hsa3269
D02234,hsa146
D02234,hsa147
D02234,hsa148
D02234,hsa1128
D02234,hsa3356
D02234,hsa1129
D02234,hsa1131
D02234,hsa3358
D02234,hsa3363
D05711,hsa135
D00443,hsa185
D01964,hsa5737
D00089,hsa5021
D10662,hsa10203
D07083,hsa1128
D07083,hsa1129
D07083,hsa1131
D07083,hsa1132
D07083,hsa1133
D02100,hsa1813
D02100,hsa3356
D02100,hsa1815
D02100,hsa3352
D02100,hsa3354
D02100,hsa1814
D02100,hsa1128
D02100,hsa1812
D02100,hsa1133
D02100,hsa1129
D02100,hsa1816
D02100,hsa148
D02100,hsa147
D02100,hsa1132
D02100,hsa151
D02100,hsa152
D02100,hsa3362
D02100,hsa1131
D02100,hsa3351
D02100,hsa150
D02100,hsa3358
D02100,hsa3363
D02100,hsa3350
D02100,hsa3269
D08093,hsa154
D05395,hsa148
D05395,hsa147
D05395,hsa146
D05395,hsa3356
D05395,hsa3357
D05395,hsa3358
D05703,hsa1128
D05703,hsa1129
D05703,hsa1131
D05703,hsa1132
D05703,hsa1133
D00662,hsa3269
D01428,hsa154
D08244,hsa3356
D06562,hsa154
DB01338,hsa1131
DB01338,hsa1129
D04445,hsa3269
D04445,hsa3274
D04445,hsa11255
D04445,hsa59340
D05699,hsa3274
D05682,hsa1813
D05682,hsa1814
D02069,hsa1128
D02069,hsa1129
D02069,hsa1131
D02069,hsa1132
D02069,hsa1133
D03685,hsa5029
D07601,hsa3269
D07601,hsa3356
D11617,hsa3351
D11617,hsa3352
D09964,hsa3061
D09964,hsa3062
D10812,hsa4985
D10812,hsa4986
D10812,hsa4988
D04694,hsa1813
DB01336,hsa1129
D10853,hsa1131
D00308,hsa148
D00308,hsa1813
D00308,hsa147
D00308,hsa146
D08212,hsa148
D08212,hsa147
D08212,hsa146
D00364,hsa3269
D02236,hsa1812
D02236,hsa1813
D05631,hsa4988
D03402,hsa154
D00999,hsa1128
D00999,hsa1129
D00999,hsa1131
D00999,hsa1132
D00999,hsa1133
D04611,hsa3350
D01315,hsa1128
D01315,hsa1129
D01315,hsa1131
D01315,hsa1132
D01315,hsa1133
D07445,hsa151
D07445,hsa148
D07445,hsa134864
D07445,hsa1813
D07445,hsa153
D07445,hsa155
D07445,hsa152
D07445,hsa150
D07445,hsa147
D07445,hsa146
D07445,hsa154
D01096,hsa3269
D06014,hsa153
D06014,hsa154
D06014,hsa155
D11072,hsa1901
D11072,hsa53637
D03783,hsa4985
D03783,hsa4986
D03783,hsa4988
D02975,hsa5732
D02686,hsa3356
D02686,hsa3357
D02686,hsa3358
D01224,hsa148
D01224,hsa147
D01224,hsa146
D01224,hsa150
D01224,hsa151
D01224,hsa152
D01224,hsa153
D01224,hsa154
D01224,hsa155
D01224,hsa1812
D09388,hsa4544
D09388,hsa4543
D00432,hsa153
D00432,hsa154
D00432,hsa155
D10479,hsa4988
D11321,hsa150
D11321,hsa151
D11321,hsa152
D06293,hsa6869
D02739,hsa10800
D04683,hsa3350
D06396,hsa3360
D11431,hsa1812
D11431,hsa1816
D08862,hsa80834
D08862,hsa83756
D00501,hsa134
D00501,hsa135
D02727,hsa5737
D07809,hsa4988
D07809,hsa4986
D07809,hsa4985
D01958,hsa153
D01958,hsa154
D10420,hsa3579
D08235,hsa1813
D08235,hsa1814
D08235,hsa1815
D06246,hsa3269
D00180,hsa11251
D00180,hsa5731
D00180,hsa5739
D00180,hsa5732
DB13985,hsa6751
DB13985,hsa6755
DB13985,hsa6752
DB13985,hsa6753
DB13985,hsa6754
D09391,hsa10203
D08597,hsa4988
D02968,hsa6869
D07667,hsa1131
D07667,hsa1128
D07084,hsa1128
D07084,hsa1129
D07084,hsa1131
D07084,hsa1132
D07084,hsa1133
D08064,hsa148
D08064,hsa147
D08064,hsa146
D07872,hsa148
D07872,hsa147
D07872,hsa146
D07872,hsa150
D07872,hsa151
D07872,hsa152
D07872,hsa1131
D07872,hsa1128
D07872,hsa1129
D07872,hsa3269
D07872,hsa3350
D07872,hsa3356
D07872,hsa1132
D07872,hsa1133
D08661,hsa5737
D00775,hsa2911
D00775,hsa2912
D00775,hsa2913
D00775,hsa2914
D00775,hsa2915
D00775,hsa2916
D00775,hsa2917
D00775,hsa2918
D06618,hsa4988
D06618,hsa4986
D02590,hsa5724
D01002,hsa1128
D01002,hsa1129
D01002,hsa1131
D01002,hsa1132
D01002,hsa1133
D02629,hsa1813
D02629,hsa3356
D01946,hsa1128
D01946,hsa1129
D01946,hsa1131
D01946,hsa1132
D01946,hsa1133
D08594,hsa64805
D08039,hsa154
D08456,hsa148
D08456,hsa147
D08456,hsa146
D08456,hsa150
D08456,hsa151
D08456,hsa152
D08456,hsa1813
D08456,hsa1131
D08456,hsa1128
D08456,hsa3358
D08456,hsa1129
D08456,hsa3269
D08456,hsa3352
D08456,hsa3351
D08456,hsa3350
D08456,hsa3354
D08456,hsa3363
D08456,hsa1812
D08456,hsa1816
D08456,hsa3356
D08456,hsa1814
D08456,hsa1815
D08456,hsa3362
D08456,hsa1132
D08456,hsa1133
D08418,hsa1128
D08418,hsa1129
D08418,hsa1131
D08418,hsa1132
D08418,hsa1133
D11220,hsa3360
D00561,hsa148
D00561,hsa147
D00561,hsa146
D00561,hsa1813
D00561,hsa3358
D00561,hsa3356
D00561,hsa3362
D01163,hsa148
D01163,hsa147
D01163,hsa146
D01163,hsa150
D01163,hsa151
D01163,hsa152
D02248,hsa1813
D01992,hsa3350
D02340,hsa148
D02340,hsa147
D02340,hsa150
D02340,hsa151
D02340,hsa152
D02340,hsa153
D02340,hsa1813
D02340,hsa1131
D02340,hsa1128
D02340,hsa3358
D02340,hsa1129
D02340,hsa3269
D02340,hsa3352
D02340,hsa3351
D02340,hsa3350
D02340,hsa3354
D02340,hsa3363
D02340,hsa1812
D02340,hsa1816
D02340,hsa3356
D02340,hsa1814
D02340,hsa1815
D02340,hsa3362
D02340,hsa1132
D02340,hsa1133
D02340,hsa3274
D02340,hsa59340
D02340,hsa3361
DB01175,hsa151
DB01175,hsa1813
DB01175,hsa3269
DB01175,hsa3358
DB01175,hsa3356
DB01175,hsa146
DB01175,hsa152
DB01175,hsa150
DB01175,hsa147
DB01175,hsa3350
DB01175,hsa148
DB01175,hsa1128
D08444,hsa148
D08444,hsa147
D08444,hsa146
D08444,hsa150
D08444,hsa151
D08444,hsa152
DB00374,hsa64805
DB00374,hsa5739
D00120,hsa11251
D01399,hsa4988
D01399,hsa4986
D01399,hsa4985
D11093,hsa728
DB00782,hsa1128
D02300,hsa134
D02300,hsa135
D02300,hsa136
D02300,hsa140
D02343,hsa5737
D02343,hsa5731
D01317,hsa3269
D06633,hsa3356
D01631,hsa887
D01875,hsa1131
D00669,hsa3269
D00669,hsa1129
D07700,hsa3350
D07700,hsa3351
D07700,hsa3352
D07700,hsa3354
D07700,hsa3355
D07700,hsa3356
D07700,hsa3357
D07700,hsa3358
D07700,hsa3360
D07759,hsa1129
D07759,hsa1132
D07759,hsa1133
D07759,hsa1131
D07759,hsa1128
DB14533,hsa623
D05738,hsa3356
D05738,hsa3358
D00542,hsa6010
D00542,hsa387129
D00542,hsa3577
D00318,hsa3274
D00318,hsa11255
D00318,hsa59340
D04026,hsa148
D04026,hsa147
D04026,hsa146
D04026,hsa150
D04026,hsa151
D04026,hsa152
D04026,hsa153
D04026,hsa154
D04026,hsa155
D06274,hsa5737
D05119,hsa150
D05119,hsa151
D05119,hsa152
D01333,hsa148
D01333,hsa147
D01333,hsa146
D07522,hsa3269
D07522,hsa11255
D00064,hsa4986
D09953,hsa1813
D05228,hsa148
D05228,hsa147
D05228,hsa146
D05228,hsa150
D05228,hsa151
D05228,hsa152
D05228,hsa153
D05228,hsa154
D05228,hsa155
D07593,hsa1813
D07593,hsa3350
D07593,hsa147
D07593,hsa1815
D07593,hsa148
D07593,hsa1814
D07593,hsa146
D00141,hsa11251
D01505,hsa1813
D07533,hsa3269
D04703,hsa154
DB00504,hsa4988
D08031,hsa150
D08031,hsa151
D10747,hsa3362
D01635,hsa154
D05775,hsa2915
D06247,hsa2798
D10329,hsa1812
D10329,hsa1813
D10329,hsa3356
DB13720,hsa1131
D06552,hsa3269
D00798,hsa1813
D00798,hsa147
D00798,hsa1812
D00798,hsa3356
D00798,hsa148
D02004,hsa1812
D02004,hsa1813
D02004,hsa1815
D02004,hsa151
D02004,hsa152
D02004,hsa3356
D02004,hsa3352
D02004,hsa1816
D02004,hsa1814
D02004,hsa3351
D02004,hsa3357
D02004,hsa150
D02004,hsa3358
D02004,hsa3350
D08341,hsa1813
D00047,hsa2550
D01794,hsa153
D01794,hsa154
D01794,hsa155
D00421,hsa623
D10199,hsa4988
D01717,hsa3269
D01717,hsa23620
D04979,hsa3269
D03769,hsa623
D01782,hsa3269
D09937,hsa4157
D09937,hsa4158
D09937,hsa4159
D09937,hsa4160
D09937,hsa4161
D02774,hsa148
D02774,hsa147
D02774,hsa146
D11620,hsa4985
D11620,hsa4986
D11620,hsa4988
D06297,hsa1234
D01303,hsa3269
D01462,hsa1813
D01462,hsa1814
D01462,hsa1815
D01462,hsa1812
D01462,hsa3352
D01462,hsa3356
D01462,hsa151
D01462,hsa152
D01462,hsa1816
D01462,hsa3351
D01462,hsa3357
D01462,hsa150
D01462,hsa3358
D01462,hsa3363
D01462,hsa3350
D10184,hsa153
D10184,hsa3351
D10184,hsa3350
D10184,hsa3363
D09697,hsa154
D03365,hsa8843
D01500,hsa4986
D01500,hsa4988
D06176,hsa153
D06176,hsa154
D06176,hsa155
D01377,hsa1128
D01377,hsa1129
D01377,hsa1131
D01377,hsa1132
D01377,hsa1133
D03522,hsa5739
D04375,hsa150
D04375,hsa151
D04375,hsa152
D03983,hsa3351
D03983,hsa3352
DB11691,hsa4988
DB11691,hsa4986
DB11691,hsa4985
D09976,hsa3356
D02576,hsa3350
D02626,hsa1813
D08180,hsa148
D08180,hsa147
D08180,hsa146
D08180,hsa150
D08180,hsa151
D08180,hsa152
D08180,hsa153
D08180,hsa154
D08180,hsa155
D07831,hsa4988
DB01620,hsa59340
DB01620,hsa3269
D07228,hsa5021
D04494,hsa3269
D04494,hsa3274
D06878,hsa1131
D11312,hsa1269
D07550,hsa148
D07550,hsa147
D07550,hsa146
D07874,hsa148
D07874,hsa147
D07874,hsa146
D01277,hsa148
D01277,hsa147
D01277,hsa146
D01277,hsa150
D01277,hsa151
D01277,hsa152
D01277,hsa153
D01277,hsa154
D01277,hsa155
D00610,hsa148
D00610,hsa147
D00610,hsa146
D00195,hsa4988
D00195,hsa4986
D00195,hsa4985
D08220,hsa148
D08220,hsa147
D08220,hsa146
D00609,hsa148
D00609,hsa147
D00609,hsa146
D00609,hsa150
D00609,hsa151
D00609,hsa152
D07957,hsa2798
D04514,hsa151
D00503,hsa1813
D00503,hsa1812
D00503,hsa148
D00503,hsa1814
D03892,hsa154
D03892,hsa1812
D03892,hsa1813
D03892,hsa1814
D03892,hsa1815
D03892,hsa1816
D01143,hsa3269
D02090,hsa3269
D06208,hsa4988
D01412,hsa1813
D03580,hsa4988
D03580,hsa4986
D03580,hsa4985
D03170,hsa154
D07946,hsa1812
D07946,hsa147
D07946,hsa151
D07946,hsa152
D07946,hsa1816
D07946,hsa146
D07946,hsa150
D07946,hsa148
D01193,hsa3274
D07305,hsa1813
D07305,hsa1814
DB00219,hsa1128
D01131,hsa3274
D01103,hsa1128
D01103,hsa1129
D01103,hsa1131
D10510,hsa3269
D00845,hsa4988
D00845,hsa4986
D00845,hsa4985
D05277,hsa154
D05277,hsa153
D05277,hsa155
D09934,hsa3360
D11585,hsa148
D11585,hsa147
D11585,hsa146
D00163,hsa151306
D00270,hsa148
D00270,hsa147
D00270,hsa146
D00270,hsa150
D00270,hsa151
D00270,hsa152
D00270,hsa1813
D00270,hsa1131
D00270,hsa1128
D00270,hsa3358
D00270,hsa3269
D00270,hsa3350
D00270,hsa3357
D00270,hsa3363
D00270,hsa1812
D00270,hsa1816
D00270,hsa3356
D00270,hsa1814
D00270,hsa1815
D00270,hsa3362
D00270,hsa59340
D00270,hsa1129
D00270,hsa1132
D00270,hsa1133
D00799,hsa1813
D00799,hsa148
D09344,hsa155
D10338,hsa3355
D08160,hsa1128
D08160,hsa1129
D08160,hsa1131
D08160,hsa1132
D08160,hsa1133
D08045,hsa4988
D08045,hsa4985
D02876,hsa1128
D02876,hsa1129
D02876,hsa1131
D08389,hsa1128
D08389,hsa1129
D08389,hsa1131
D08389,hsa1132
D08389,hsa1133
D11291,hsa4988
D03449,hsa153
D05938,hsa4988
D05938,hsa4986
D05938,hsa4985
D11441,hsa1909
D11441,hsa1910
D08629,hsa154
D05113,hsa4988
D05113,hsa4986
D05113,hsa4985
D08441,hsa148
D08441,hsa1131
D08441,hsa1128
D08441,hsa1129
D08441,hsa1132
D08441,hsa1133
D04491,hsa2692
D01806,hsa153
D01806,hsa154
D01806,hsa155
D02681,hsa1813
D05688,hsa151
D05688,hsa153
D05688,hsa155
D05688,hsa146
D05688,hsa152
D05688,hsa150
D05688,hsa147
D05688,hsa148
D05688,hsa154
D11204,hsa6752
D07820,hsa1131
D07820,hsa1128
D07820,hsa1129
D09009,hsa1268
D08035,hsa1813
D08105,hsa3269
D00691,hsa134
D00691,hsa135
D00691,hsa136
D00529,hsa10800
D04649,hsa4986
D11283,hsa1901
D07132,hsa4988
D07132,hsa4986
D07132,hsa4985
D07132,hsa4987
D08837,hsa1131
D08837,hsa1128
D08837,hsa1129
D08837,hsa1132
D08837,hsa1133
D10162,hsa4988
D00498,hsa4988
D00498,hsa4986
D08419,hsa1128
D08419,hsa1129
D08419,hsa1131
D08419,hsa1132
D08419,hsa1133
D02848,hsa10800
D08575,hsa1813
D09651,hsa6869
D09774,hsa6915
D04626,hsa154
DB04834,hsa1129
D07259,hsa2798
D03051,hsa134
D07182,hsa153
D07182,hsa154
D07182,hsa155
D04405,hsa2798
D04405,hsa3973
D05007,hsa4985
D00356,hsa5737
D07734,hsa3269
D06622,hsa153
D05429,hsa136
D05429,hsa135
D05429,hsa140
D05429,hsa134
D08426,hsa1128
D08426,hsa1129
D08426,hsa1131
D08426,hsa1132
D08426,hsa1133
D00059,hsa1813
D00059,hsa1812
D00059,hsa1816
D00059,hsa1814
D00059,hsa1815
D08397,hsa3350
D08397,hsa3351
D08397,hsa3352
D08397,hsa3354
D08397,hsa3355
D08397,hsa3356
D08397,hsa3357
D08397,hsa3358
D01213,hsa554
D01213,hsa552
DB00915,hsa1813
D06061,hsa1128
D06061,hsa1129
D06061,hsa1131
D06061,hsa1132
D06061,hsa1133
D01177,hsa4988
D01177,hsa4986
D01177,hsa4985
D07404,hsa3269
D10556,hsa185
D01869,hsa5731
D08297,hsa1813
D08297,hsa3269
D08297,hsa3356
D08297,hsa3357
D08297,hsa3358
D04764,hsa4988
D09684,hsa134
D08923,hsa1129
D08923,hsa1131
D04124,hsa150
D04124,hsa151
D04124,hsa152
D00390,hsa1813
D00390,hsa1128
D00390,hsa1129
D00390,hsa3357
D00390,hsa1812
D00680,hsa3357
D00680,hsa1812
D00680,hsa148
D00680,hsa147
D00680,hsa146
D00680,hsa150
D00680,hsa151
D00680,hsa152
D10163,hsa4988
D07684,hsa3269
D02211,hsa3351
D02211,hsa3352
D02211,hsa3357
D02211,hsa150
D00954,hsa148
D03056,hsa3269
D10811,hsa4988
D11128,hsa140
D01861,hsa3274
D10219,hsa154
D08662,hsa148
D08662,hsa147
D08662,hsa146
D07101,hsa1813
D11269,hsa3062
D00838,hsa4988
D00838,hsa4986
D01648,hsa1129
D01648,hsa1132
D01648,hsa1133
D01648,hsa1131
D01648,hsa1128
D08209,hsa1128
D08209,hsa1129
D08209,hsa1131
D08209,hsa1132
D08209,hsa1133
D01742,hsa1813
D06273,hsa1128
D06273,hsa1131
D04072,hsa154
DB09265,hsa2740
D00633,hsa1812
D00633,hsa1813
D00633,hsa1814
D00633,hsa1815
D00633,hsa1816
D00633,hsa3363
D00633,hsa3350
D07540,hsa150
D07540,hsa151
D07540,hsa152
D03491,hsa148
D03491,hsa3269
D03491,hsa3358
D03491,hsa1129
D03491,hsa1132
D03491,hsa1131
D03491,hsa3357
D03491,hsa3356
D03491,hsa59340
D03491,hsa146
D03491,hsa147
D03491,hsa1133
D03491,hsa3350
D03491,hsa3274
D03491,hsa1128
D03491,hsa3362
D02359,hsa154
D02148,hsa3269
D07156,hsa153
D07156,hsa154
D07156,hsa155
D07156,hsa3350
D02363,hsa3356
D05035,hsa1128
D05035,hsa1129
D05035,hsa1131
D05035,hsa1132
D05035,hsa1133
D01182,hsa153
D01182,hsa154
D01182,hsa155
D01182,hsa3350
D10566,hsa6751
D10566,hsa6752
D10566,hsa6753
D10566,hsa6755
D06597,hsa6869
D02671,hsa1813
D02671,hsa3356
D02671,hsa1812
D02671,hsa1814
D02671,hsa1816
D00405,hsa150
D00405,hsa151
D00405,hsa152
D05312,hsa4988
D05312,hsa4986
D05312,hsa4985
D08940,hsa5729
D08070,hsa148
D08070,hsa147
D08070,hsa146
D08070,hsa1813
D08070,hsa1131
D08070,hsa1128
D08070,hsa3358
D08070,hsa1129
